filename,class_name,stem,raw_split,threshold,pred_area,iou,dice,precision,recall,f1,specificity,pixel_accuracy,tp,fp,fn,tn
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.7,0.11977838010204081,0.07636207636098438,0.14188919888213247,0.08885191347605904,0.35201054710929397,0.1418891666957955,0.8874617234203591,0.8712731186207125,534,5476,983,43183
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.8,0.10526945153061225,0.07290516016927719,0.13590233857720396,0.08746686860871891,0.30454845086983856,0.13590230390760483,0.9009432992850224,0.8829121492329343,462,4820,1055,43839
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.9,0.07788584183673469,0.058743169397760676,0.11096774193343839,0.07702149436855114,0.19841793011216757,0.11096770164387709,0.9258718839250172,0.9038783482124843,301,3607,1216,45052
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.1,0.1536591198979592,0.10983323749154877,0.1979274611378453,0.12386511024482666,0.4922680412117387,0.19792742901166194,0.859959366446513,0.845742984692192,955,6755,985,41481
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.2,0.14122289540816327,0.11487154150055742,0.20607134943268254,0.1312447078728303,0.4793814432742587,0.2060713156828577,0.8723774774009612,0.8571827168350263,930,6156,1010,42080
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.3,0.1331513073979592,0.11699922259501168,0.20948845841306704,0.13515940727233708,0.4654639175017802,0.20948842353213423,0.8802139480867397,0.8641780931105226,903,5778,1037,42458
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.4,0.12713249362244897,0.11799489315793583,0.2110830628655958,0.1376391283878721,0.45257731956430014,0.21108302709939453,0.8859565469755246,0.869200414539084,878,5501,1062,42735
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.5,0.12147241709183673,0.11861339273119012,0.21207218419151125,0.13978671041608226,0.43917525770932087,0.21207214755915196,0.8913052491896274,0.8738241390288707,852,5243,1088,42993
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.6,0.11599170918367346,0.11863918120053858,0.21211340205912224,0.14140893470547408,0.42422680410184394,0.2121133645563955,0.8964051745565627,0.8781489158145763,823,4997,1117,43239
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.7,0.10973373724489796,0.1173469387737493,0.2100456620976357,0.14202687976494685,0.40309278348437666,0.21004562356279374,0.902064847829625,0.8827726403043631,782,4724,1158,43512
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.8,0.1009048150510204,0.11548263778089388,0.20705411966004492,0.14319573375186262,0.3737113401869221,0.20705407960074354,0.9100671697468486,0.8893295599472072,725,4338,1215,43898
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.9,0.08408402423469388,0.11414616497622745,0.2049033934046939,0.14956150746267927,0.32525773194199703,0.2049033502473974,0.9256157226948221,0.9024035395390179,631,3588,1309,44648
to_label_339.jpg,ALGAL_LEAF_SPOT,to_label_339,test,0.1,0.14475047831632654,0.08522142121414494,0.15705812573953667,0.09114690898952021,0.5672664952384519,0.157058101883648,0.865310453180303,0.8583785076513505,662,6601,505,42408
to_label_339.jpg,ALGAL_LEAF_SPOT,to_label_339,test,0.2,0.12922512755102042,0.09050741162926872,0.16599137367447403,0.09793337445869936,0.544130248453802,0.16599134781951644,0.8806545736479409,0.8728276466819339,635,5849,532,43160
to_label_339.jpg,ALGAL_LEAF_SPOT,to_label_339,test,0.3,0.11965880102040816,0.09414098260460572,0.1720819969296879,0.10276482344932104,0.5287060839307021,0.1720819696763147,0.8900814136160907,0.8816764987227326,617,5387,550,43622
to_label_339.jpg,ALGAL_LEAF_SPOT,to_label_339,test,0.4,0.11178651147959184,0.09484569397164573,0.17325855961963904,0.10465323586905592,0.502999143058869,0.1732585311043111,0.8975290252792395,0.8883529974472091,587,5022,580,43987
to_label_339.jpg,ALGAL_LEAF_SPOT,to_label_339,test,0.5,0.10483099489795919,0.09395744680691137,0.17177532285402558,0.10494296577747257,0.47300771204173025,0.17177529312990786,0.903936011751099,0.8939134247431164,552,4708,615,44301
to_label_339.jpg,ALGAL_LEAF_SPOT,to_label_339,test,0.6,0.09743702168367346,0.0909745991696816,0.1667767503274971,0.10329310697272871,0.4327335046758583,0.16677671921122836,0.9105470423781131,0.8994339923451462,505,4384,662,44625
